1,ESP-0.sbp,11:14:44,28.932,33.660,189.5
2,ESP-0.sbp,11:21:44,25.106,38.790,190.1
3,ESP-0.sbp,11:26:49,25.277,38.527,189.9
4,ESP-0.sbp,11:33:06,27.696,35.163,189.9
5,ESP-0.sbp,12:00:03,26.872,36.241,190.8
1,ESP-719.oao,11:14:01,35.256,27.622,190.3
2,ESP-719.oao,11:27:31,27.931,34.867,190.0
3,ESP-719.oao,11:44:51,27.719,35.134,191.2
4,ESP-719.oao,12:00:08,26.314,37.010,191.6
1,POL-200.sbp,11:13:52,34.830,27.960,187.6
2,POL-200.sbp,11:30:59,25.612,38.023,188.8
3,POL-200.sbp,11:49:08,27.379,35.569,188.9
