1,BEL-62.oao,11:19:01,23.212,41.955,190.3
2,BEL-62.oao,11:31:18,22.327,43.618,190.7
3,BEL-62.oao,11:47:21,23.711,41.073,190.5
4,BEL-62.oao,12:09:44,22.551,43.185,190.9
1,BEL-250.oao,11:12:54,26.640,36.557,192.0
2,BEL-250.oao,11:28:14,24.634,39.533,190.5
3,BEL-250.oao,11:49:44,26.225,37.135,191.4
1,FRA-4.sbp,11:38:30,30.453,31.979,192.4
1,FRA-4.sbp,12:07:47,32.318,30.134,192.2
1,FRA-5.sbp,10:50:38,30.533,31.896,189.5
2,FRA-5.sbp,10:54:51,31.688,30.733,190.4
3,FRA-5.sbp,10:59:19,33.679,28.916,190.2
4,FRA-5.sbp,11:07:30,32.750,29.737,191.6
5,FRA-5.sbp,11:19:53,30.290,32.151,190.2
6,FRA-5.sbp,11:56:59,33.513,29.059,186.1
7,FRA-5.sbp,12:02:16,30.262,32.181,191.3
1,FRA-6.oao,11:10:44,27.166,35.848,191.4
2,FRA-6.oao,11:18:14,24.407,39.901,190.5
3,FRA-6.oao,11:23:37,25.776,37.783,190.8
4,FRA-6.oao,11:30:34,24.093,40.421,190.9
5,FRA-6.oao,12:00:37,24.264,40.136,190.3
1,FRA-8.sbp,11:15:01,27.318,35.649,189.1
2,FRA-8.sbp,11:25:30,25.254,38.563,186.7
3,FRA-8.sbp,11:35:28,27.505,35.407,189.7
4,FRA-8.sbp,12:02:49,27.086,35.955,189.3
5,FRA-8.sbp,12:11:51,24.344,40.004,190.8
1,FRA-51.sbp,11:17:29,32.666,29.813,192.1
2,FRA-51.sbp,11:31:53,31.059,31.355,191.2
3,FRA-51.sbp,11:49:35,32.222,30.223,190.8
1,FRA-91.oao,11:16:29,25.238,38.587,192.0
2,FRA-91.oao,11:27:15,25.792,37.758,190.7
3,FRA-91.oao,12:12:10,24.512,39.730,191.1
4,FRA-91.oao,12:18:13,25.990,37.471,190.8
1,FRA-148.oao,11:18:03,29.650,32.845,191.6
2,FRA-148.oao,11:25:20,27.855,34.962,190.0
3,FRA-148.oao,11:32:06,30.527,31.902,190.9
4,FRA-148.oao,11:36:17,28.571,34.085,190.9
5,FRA-148.oao,11:41:40,29.938,32.529,191.2
6,FRA-148.oao,11:47:04,28.348,34.354,191.6
7,FRA-148.oao,11:53:41,31.713,30.708,191.2
8,FRA-148.oao,12:01:03,26.906,36.195,191.0
1,FRA-192.oao,11:12:08,27.064,35.983,190.4
2,FRA-192.oao,11:22:52,25.082,38.827,190.1
3,FRA-192.oao,11:29:52,24.292,40.091,190.7
4,FRA-192.oao,11:48:43,24.933,39.060,189.1
5,FRA-192.oao,12:02:31,25.000,38.955,190.2
6,FRA-192.oao,12:10:52,23.488,41.462,190.8
1,FRA-531.oao,11:14:13,26.282,37.055,194.0
2,FRA-531.oao,11:26:13,25.040,38.893,190.7
3,FRA-531.oao,12:00:31,24.431,39.862,190.0
1,FRA-816.oao,11:17:45,26.889,36.217,189.6
2,FRA-816.oao,11:27:44,23.874,40.792,190.5
3,FRA-816.oao,11:54:29,27.559,35.337,190.9
4,FRA-816.oao,12:10:01,24.330,40.027,191.2
1,FRA-889.sbp,11:14:30,29.265,33.278,191.6
2,FRA-889.sbp,11:30:23,25.446,38.272,190.1
3,FRA-889.sbp,12:01:28,24.562,39.649,190.6
1,GER-18.oao,11:21:32,26.376,36.922,189.9
1,GER-32.oao,10:54:24,30.329,32.110,191.4
2,GER-32.oao,11:17:03,33.095,29.427,192.2
1,SUI-204.oao,11:15:55,29.414,33.109,190.3
2,SUI-204.oao,11:28:34,27.687,35.174,190.4
3,SUI-204.oao,11:49:00,28.164,34.578,192.1
1,SWE-52.oao,11:13:28,31.884,30.544,192.1
2,SWE-52.oao,11:28:47,27.776,35.062,190.6
3,SWE-52.oao,11:54:41,27.475,35.446,190.4
4,SWE-52.oao,12:01:47,26.049,37.386,190.7
